Selection treatment,Line,Maternal age,Maternal.ID,Sex,Development time,Lifespan
Long-life,BlueLong,2,BlueLong3,F,23,21
Long-life,BlueLong,2,BlueLong3,F,22,24
Long-life,BlueLong,2,BlueLong3,M,22,16
Long-life,BlueLong,2,BlueLong3,F,22,30
Long-life,BlueLong,2,BlueLong4,F,23,31
Long-life,BlueLong,2,BlueLong4,F,23,37
Long-life,BlueLong,2,BlueLong4,M,22,25
Long-life,BlueLong,2,BlueLong4,F,22,31
Long-life,BlueLong,2,BlueLong4,F,23,30
Long-life,BlueLong,2,BlueLong4,M,24,22
Long-life,BlueLong,2,BlueLong4,F,23,33
Long-life,BlueLong,2,BlueLong4,M,22,16
Long-life,BlueLong,2,BlueLong4,F,22,28
Long-life,BlueLong,2,BlueLong4,F,23,30
Long-life,BlueLong,2,BlueLong4,M,22,19
Long-life,BlueLong,2,BlueLong4,F,22,26
Long-life,BlueLong,2,BlueLong4,M,22,21
Long-life,BlueLong,2,BlueLong4,F,22,31
Long-life,BlueLong,2,BlueLong4,F,22,23
Long-life,BlueLong,2,BlueLong4,M,23,22
Long-life,BlueLong,2,BlueLong4,M,31,20
Long-life,BlueLong,2,BlueLong5,M,21,19
Long-life,BlueLong,2,BlueLong5,M,21,26
Long-life,BlueLong,2,BlueLong5,F,24,32
Long-life,BlueLong,2,BlueLong5,F,22,27
Long-life,BlueLong,2,BlueLong5,M,22,18
Long-life,BlueLong,2,BlueLong5,F,22,31
Long-life,BlueLong,2,BlueLong5,F,23,23
Long-life,BlueLong,2,BlueLong6,F,23,28
Long-life,BlueLong,2,BlueLong6,F,22,31
Long-life,BlueLong,2,BlueLong6,F,23,24
Long-life,BlueLong,2,BlueLong6,M,24,23
Long-life,BlueLong,2,BlueLong6,F,22,32
Long-life,BlueLong,2,BlueLong6,M,22,27
Long-life,BlueLong,2,BlueLong6,F,25,33
Long-life,BlueLong,2,BlueLong6,M,24,17
Long-life,BlueLong,2,BlueLong6,F,22,22
Long-life,BlueLong,2,BlueLong6,F,22,25
Long-life,BlueLong,2,BlueLong6,M,22,18
Long-life,BlueLong,2,BlueLong6,M,22,20
Long-life,BlueLong,2,BlueLong6,F,25,21
Long-life,BlueLong,2,BlueLong6,F,24,22
Long-life,BlueLong,2,BlueLong6,F,22,29
Long-life,BlueLong,2,BlueLong6,M,22,16
Long-life,BlueLong,2,BlueLong6,M,23,15
Long-life,BlueLong,2,BlueLong6,F,22,22
Long-life,BlueLong,2,BlueLong6,F,23,22
Long-life,BlueLong,2,BlueLong6,F,25,22
Long-life,BlueLong,2,BlueLong6,F,22,24
Long-life,BlueLong,2,BlueLong6,M,22,18
Long-life,BlueLong,2,BlueLong6,M,22,21
Long-life,BlueLong,2,BlueLong6,M,25,15
Long-life,BlueLong,2,BlueLong6,F,22,20
Long-life,BlueLong,2,BlueLong6,F,22,21
Long-life,BlueLong,2,BlueLong6,F,22,26
Long-life,BlueLong,2,BlueLong7,F,23,37
Long-life,BlueLong,2,BlueLong7,M,23,17
Long-life,BlueLong,2,BlueLong7,F,22,34
Long-life,BlueLong,2,BlueLong7,M,22,18
Long-life,BlueLong,2,BlueLong7,F,23,41
Long-life,BlueLong,2,BlueLong7,F,22,28
Long-life,BlueLong,2,BlueLong7,F,22,30
Long-life,BlueLong,2,BlueLong7,F,23,23
Long-life,BlueLong,2,BlueLong7,F,22,31
Long-life,BlueLong,2,BlueLong7,F,22,32
Long-life,BlueLong,2,BlueLong7,M,22,21
Long-life,BlueLong,2,BlueLong7,F,22,18
Long-life,BlueLong,2,BlueLong7,M,21,15
Long-life,BlueLong,2,BlueLong7,F,23,27
Long-life,BlueLong,2,BlueLong7,F,23,23
Long-life,BlueLong,2,BlueLong7,F,22,22
Long-life,BlueLong,2,BlueLong7,F,23,32
Long-life,BlueLong,2,BlueLong7,M,21,22
Long-life,BlueLong,2,BlueLong7,F,23,24
Long-life,BlueLong,2,BlueLong7,M,22,14
Long-life,BlueLong,2,BlueLong7,M,22,26
Long-life,BlueLong,2,BlueLong7,M,22,24
Long-life,BlueLong,2,BlueLong7,M,21,25
Long-life,BlueLong,2,BlueLong7,F,23,27
Long-life,BlueLong,2,BlueLong8,M,22,24
Long-life,BlueLong,2,BlueLong8,F,22,31
Long-life,BlueLong,2,BlueLong8,M,22,17
Long-life,BlueLong,2,BlueLong8,F,23,27
Long-life,BlueLong,2,BlueLong8,M,21,22
Long-life,BlueLong,2,BlueLong8,M,23,19
Long-life,BlueLong,2,BlueLong8,F,23,29
Long-life,BlueLong,2,BlueLong8,M,22,22
Long-life,BlueLong,2,BlueLong8,M,23,19
Long-life,BlueLong,2,BlueLong8,F,23,31
Long-life,BlueLong,2,BlueLong8,M,23,20
Long-life,BlueLong,2,BlueLong8,F,22,25
Long-life,BlueLong,2,BlueLong8,F,22,28
Long-life,BlueLong,2,BlueLong8,M,22,18
Long-life,BlueLong,2,BlueLong8,F,21,32
Long-life,BlueLong,2,BlueLong8,M,22,22
Long-life,BlueLong,2,BlueLong8,M,22,22
Long-life,BlueLong,2,BlueLong8,F,22,31
Long-life,BlueLong,2,BlueLong9,F,22,38
Long-life,BlueLong,2,BlueLong9,F,22,35
Long-life,BlueLong,2,BlueLong9,F,22,30
Long-life,BlueLong,2,BlueLong9,F,22,28
Long-life,BlueLong,2,BlueLong9,M,21,22
Long-life,BlueLong,2,BlueLong9,M,22,23
Long-life,BlueLong,2,BlueLong9,F,22,30
Long-life,BlueLong,2,BlueLong9,M,24,22
Long-life,BlueLong,2,BlueLong9,F,22,29
Long-life,BlueLong,2,BlueLong9,M,22,21
Long-life,BlueLong,2,BlueLong9,M,23,20
Long-life,BlueLong,2,BlueLong9,M,21,25
Long-life,BlueLong,2,BlueLong9,F,22,25
Long-life,BlueLong,2,BlueLong9,M,23,18
Long-life,BlueLong,2,BlueLong9,M,22,19
Long-life,BlueLong,2,BlueLong9,F,22,26
Long-life,BlueLong,2,BlueLong9,F,22,37
Long-life,BlueLong,2,BlueLong9,F,22,31
Long-life,BlueLong,2,BlueLong9,M,22,23
Long-life,BlueLong,2,BlueLong9,F,22,18
Long-life,BlueLong,2,BlueLong9,F,22,29
Long-life,BlueLong,2,BlueLong9,M,22,24
Long-life,BlueLong,2,BlueLong9,M,22,21
Long-life,BlueLong,2,BlueLong9,F,23,33
Long-life,BlueLong,2,BlueLong10,F,22,30
Long-life,BlueLong,2,BlueLong10,M,22,28
Long-life,BlueLong,2,BlueLong10,M,21,26
Long-life,BlueLong,2,BlueLong10,M,22,28
Long-life,BlueLong,2,BlueLong10,M,23,17
Long-life,BlueLong,2,BlueLong10,F,21,43
Long-life,BlueLong,2,BlueLong10,M,22,22
Long-life,BlueLong,2,BlueLong10,M,22,22
Long-life,BlueLong,2,BlueLong10,F,22,34
Long-life,BlueLong,2,BlueLong10,F,22,32
Long-life,BlueLong,2,BlueLong10,M,24,26
Long-life,BlueLong,2,BlueLong10,M,22,24
Long-life,BlueLong,2,BlueLong10,F,22,29
Long-life,BlueLong,2,BlueLong10,F,23,33
Long-life,BlueLong,2,BlueLong10,M,22,19
Long-life,BlueLong,2,BlueLong10,M,22,29
Long-life,BlueLong,2,BlueLong10,M,22,24
Long-life,BlueLong,2,BlueLong10,F,22,33
Long-life,BlueLong,2,BlueLong11,M,22,15
Long-life,BlueLong,2,BlueLong11,M,23,19
Long-life,BlueLong,2,BlueLong11,F,21,26
Long-life,BlueLong,2,BlueLong11,M,22,18
Long-life,BlueLong,2,BlueLong11,F,22,24
Long-life,BlueLong,2,BlueLong11,F,23,21
Long-life,BlueLong,2,BlueLong11,M,21,19
Long-life,BlueLong,2,BlueLong11,F,23,29
Long-life,BlueLong,2,BlueLong11,M,22,18
Long-life,BlueLong,2,BlueLong11,M,23,18
Long-life,BlueLong,2,BlueLong11,M,22,19
Long-life,BlueLong,2,BlueLong11,M,23,19
Long-life,BlueLong,2,BlueLong11,F,23,31
Long-life,BlueLong,2,BlueLong11,F,23,29
Long-life,BlueLong,2,BlueLong11,F,23,32
Long-life,BlueLong,2,BlueLong11,M,23,23
Long-life,BlueLong,2,BlueLong11,M,22,20
Long-life,BlueLong,2,BlueLong11,F,23,30
Long-life,BlueLong,2,BlueLong11,F,23,36
Long-life,BlueLong,2,BlueLong12,F,23,29
Long-life,BlueLong,2,BlueLong12,M,21,17
Long-life,BlueLong,2,BlueLong12,F,22,35
Long-life,BlueLong,2,BlueLong12,M,22,15
Long-life,BlueLong,2,BlueLong12,M,22,13
Long-life,BlueLong,2,BlueLong12,M,22,17
Long-life,BlueLong,2,BlueLong12,F,23,36
Long-life,BlueLong,2,BlueLong12,M,21,19
Long-life,BlueLong,2,BlueLong12,M,23,17
Long-life,BlueLong,2,BlueLong12,F,22,31
Long-life,BlueLong,2,BlueLong12,M,22,18
Long-life,BlueLong,2,BlueLong12,F,22,21
Long-life,BlueLong,2,BlueLong12,M,22,15
Long-life,BlueLong,2,BlueLong12,M,22,18
Long-life,BlueLong,2,BlueLong12,F,23,27
Long-life,BlueLong,2,BlueLong13,M,22,17
Long-life,BlueLong,2,BlueLong13,M,21,20
Long-life,BlueLong,2,BlueLong13,F,23,27
Long-life,BlueLong,2,BlueLong13,M,21,18
Long-life,BlueLong,2,BlueLong13,F,22,25
Long-life,BlueLong,2,BlueLong13,M,22,20
Long-life,BlueLong,2,BlueLong13,F,22,25
Long-life,BlueLong,2,BlueLong13,M,21,23
Long-life,BlueLong,2,BlueLong13,F,22,24
Long-life,BlueLong,2,BlueLong13,M,21,12
Long-life,BlueLong,2,BlueLong13,M,23,16
Long-life,BlueLong,2,BlueLong13,M,21,17
Long-life,BlueLong,2,BlueLong13,F,22,25
Long-life,BlueLong,2,BlueLong13,F,22,24
Long-life,BlueLong,2,BlueLong13,F,23,24
Long-life,BlueLong,2,BlueLong13,M,22,20
Long-life,BlueLong,2,BlueLong13,F,22,26
Long-life,BlueLong,2,BlueLong13,M,22,12
Long-life,BlueLong,2,BlueLong13,M,22,17
Long-life,BlueLong,2,BlueLong13,F,21,21
Long-life,BlueLong,2,BlueLong14,M,23,14
Long-life,BlueLong,2,BlueLong14,F,22,25
Long-life,BlueLong,2,BlueLong14,M,22,19
Long-life,BlueLong,2,BlueLong14,M,22,15
Long-life,BlueLong,2,BlueLong14,M,22,20
Long-life,BlueLong,2,BlueLong14,F,23,26
Long-life,BlueLong,2,BlueLong14,F,23,28
Long-life,BlueLong,2,BlueLong14,F,22,25
Long-life,BlueLong,2,BlueLong14,F,22,17
Long-life,BlueLong,2,BlueLong14,M,23,18
Long-life,BlueLong,2,BlueLong14,F,24,21
Long-life,BlueLong,2,BlueLong14,M,27,17
Long-life,BlueLong,2,BlueLong14,F,22,26
Long-life,BlueLong,2,BlueLong14,F,22,25
Long-life,BlueLong,2,BlueLong14,M,23,15
Long-life,BlueLong,2,BlueLong14,M,22,21
Long-life,BlueLong,2,BlueLong14,F,22,24
Long-life,BlueLong,2,BlueLong14,M,22,15
Long-life,BlueLong,2,BlueLong15,M,23,20
Long-life,BlueLong,2,BlueLong15,F,23,33
Long-life,BlueLong,2,BlueLong15,F,23,28
Long-life,BlueLong,2,BlueLong15,M,23,20
Long-life,BlueLong,2,BlueLong15,F,23,28
Long-life,BlueLong,2,BlueLong15,F,23,21
Long-life,BlueLong,2,BlueLong15,F,23,21
Long-life,BlueLong,2,BlueLong15,F,22,34
Long-life,BlueLong,2,BlueLong15,F,23,29
Long-life,BlueLong,2,BlueLong15,M,21,22
Long-life,BlueLong,2,BlueLong15,M,22,23
Long-life,BlueLong,2,BlueLong15,M,22,20
Long-life,BlueLong,2,BlueLong15,M,23,18
Long-life,BlueLong,2,BlueLong15,M,22,16
Long-life,BlueLong,2,BlueLong15,F,23,27
Long-life,BlueLong,2,BlueLong15,M,22,21
Long-life,BlueLong,2,BlueLong15,M,23,17
Long-life,BlueLong,2,BlueLong15,M,23,22
Long-life,BlueLong,2,BlueLong15,F,23,23
Long-life,BlueLong,2,BlueLong15,F,23,27
Long-life,BlueLong,2,BlueLong15,M,23,20
Long-life,BlueLong,2,BlueLong15,F,22,32
Long-life,BlueLong,2,BlueLong16,M,23,17
Long-life,BlueLong,2,BlueLong16,M,22,22
Long-life,BlueLong,2,BlueLong16,F,21,32
Long-life,BlueLong,2,BlueLong16,M,21,25
Long-life,BlueLong,2,BlueLong16,M,22,19
Long-life,BlueLong,2,BlueLong16,M,21,25
Long-life,BlueLong,2,BlueLong16,F,22,33
Long-life,BlueLong,2,BlueLong16,F,23,31
Long-life,BlueLong,2,BlueLong16,M,21,18
Long-life,BlueLong,2,BlueLong16,M,21,21
Long-life,BlueLong,2,BlueLong16,F,23,34
Long-life,BlueLong,2,BlueLong16,M,21,23
Long-life,BlueLong,2,BlueLong17,F,22,31
Long-life,BlueLong,2,BlueLong17,M,23,21
Long-life,BlueLong,2,BlueLong17,M,23,20
Long-life,BlueLong,2,BlueLong17,M,23,23
Long-life,BlueLong,2,BlueLong17,F,22,34
Long-life,BlueLong,2,BlueLong17,F,23,30
Long-life,BlueLong,2,BlueLong17,M,23,22
Long-life,BlueLong,2,BlueLong17,F,23,30
Long-life,BlueLong,2,BlueLong17,F,24,30
Long-life,BlueLong,2,BlueLong17,F,22,28
Long-life,BlueLong,2,BlueLong17,F,22,33
Long-life,BlueLong,2,BlueLong17,M,22,19
Long-life,BlueLong,2,BlueLong17,M,21,21
Long-life,BlueLong,2,BlueLong17,M,22,26
Long-life,BlueLong,2,BlueLong17,M,22,21
Long-life,BlueLong,2,BlueLong17,M,21,22
Long-life,BlueLong,2,BlueLong17,F,23,29
Long-life,BlueLong,2,BlueLong17,F,22,28
Long-life,BlueLong,2,BlueLong17,F,21,30
Long-life,BlueLong,2,BlueLong18,M,22,21
Long-life,BlueLong,2,BlueLong18,M,22,13
Long-life,BlueLong,2,BlueLong18,M,22,15
Long-life,BlueLong,2,BlueLong18,M,22,18
Long-life,BlueLong,2,BlueLong18,M,25,20
Long-life,BlueLong,2,BlueLong18,F,23,18
Long-life,BlueLong,2,BlueLong18,M,23,18
Long-life,BlueLong,2,BlueLong18,F,23,34
Long-life,BlueLong,2,BlueLong18,F,23,22
Long-life,BlueLong,2,BlueLong18,M,22,21
Long-life,BlueLong,2,BlueLong18,M,23,20
Long-life,BlueLong,2,BlueLong18,M,22,21
Long-life,BlueLong,2,BlueLong18,M,22,19
Long-life,BlueLong,2,BlueLong18,M,22,17
Long-life,BlueLong,2,BlueLong19,M,22,18
Long-life,BlueLong,2,BlueLong19,F,22,25
Long-life,BlueLong,2,BlueLong19,M,23,25
Long-life,BlueLong,2,BlueLong19,F,22,23
Long-life,BlueLong,2,BlueLong19,F,22,21
Long-life,BlueLong,2,BlueLong19,M,22,25
Long-life,BlueLong,2,BlueLong19,M,22,16
Long-life,BlueLong,2,BlueLong19,F,22,18
Long-life,BlueLong,2,BlueLong19,F,23,22
Long-life,BlueLong,2,BlueLong19,M,22,16
Long-life,BlueLong,2,BlueLong19,M,21,19
Long-life,BlueLong,2,BlueLong19,M,22,20
Long-life,BlueLong,2,BlueLong19,M,21,19
Long-life,BlueLong,2,BlueLong19,F,22,20
Long-life,BlueLong,2,BlueLong19,M,22,28
Long-life,BlueLong,2,BlueLong19,F,23,17
Long-life,BlueLong,2,BlueLong19,M,23,27
Long-life,BlueLong,2,BlueLong19,M,22,21
Long-life,BlueLong,2,BlueLong19,F,25,19
Long-life,BlueLong,2,BlueLong19,M,22,24
Long-life,BlueLong,2,BlueLong19,M,22,14
Long-life,BlueLong,2,BlueLong20,F,22,17
Long-life,BlueLong,2,BlueLong20,M,22,24
Long-life,BlueLong,2,BlueLong20,M,22,21
Long-life,BlueLong,2,BlueLong20,M,22,24
Long-life,BlueLong,2,BlueLong20,M,25,17
Long-life,BlueLong,2,BlueLong20,M,23,26
Long-life,BlueLong,2,BlueLong20,F,23,16
Long-life,BlueLong,2,BlueLong20,F,22,35
Long-life,BlueLong,2,BlueLong20,M,23,20
Long-life,BlueLong,2,BlueLong20,F,22,25
Long-life,BlueLong,2,BlueLong20,F,24,22
Long-life,BlueLong,2,BlueLong20,M,22,19
Long-life,GreenLong,3,GreenLong2,F,22,27
Long-life,GreenLong,3,GreenLong2,F,22,27
Long-life,GreenLong,3,GreenLong2,M,22,17
Long-life,GreenLong,3,GreenLong2,F,22,36
Long-life,GreenLong,3,GreenLong2,F,27,25
Long-life,GreenLong,3,GreenLong2,M,21,17
Long-life,GreenLong,3,GreenLong2,M,22,18
Long-life,GreenLong,3,GreenLong2,F,22,28
Long-life,GreenLong,3,GreenLong2,M,21,18
Long-life,GreenLong,3,GreenLong2,M,22,16
Long-life,GreenLong,3,GreenLong2,M,22,18
Long-life,GreenLong,3,GreenLong2,F,22,28
Long-life,GreenLong,3,GreenLong2,F,22,31
Long-life,GreenLong,3,GreenLong2,M,21,20
Long-life,GreenLong,3,GreenLong2,M,22,21
Long-life,GreenLong,3,GreenLong2,M,25,21
Long-life,GreenLong,3,GreenLong3,F,23,24
Long-life,GreenLong,3,GreenLong3,M,27,22
Long-life,GreenLong,3,GreenLong3,F,23,30
Long-life,GreenLong,3,GreenLong3,M,24,22
Long-life,GreenLong,3,GreenLong3,F,22,24
Long-life,GreenLong,3,GreenLong3,M,21,22
Long-life,GreenLong,3,GreenLong3,M,21,25
Long-life,GreenLong,3,GreenLong3,M,23,21
Long-life,GreenLong,3,GreenLong3,M,21,24
Long-life,GreenLong,3,GreenLong3,M,22,18
Long-life,GreenLong,3,GreenLong3,M,22,21
Long-life,GreenLong,3,GreenLong3,M,28,22
Long-life,GreenLong,3,GreenLong3,F,22,23
Long-life,GreenLong,3,GreenLong3,M,22,20
Long-life,GreenLong,3,GreenLong3,M,22,23
Long-life,GreenLong,3,GreenLong3,M,23,20
Long-life,GreenLong,3,GreenLong3,M,22,15
Long-life,GreenLong,3,GreenLong4,F,23,16
Long-life,GreenLong,3,GreenLong4,F,23,20
Long-life,GreenLong,3,GreenLong4,F,22,15
Long-life,GreenLong,3,GreenLong4,M,24,16
Long-life,GreenLong,3,GreenLong4,F,23,19
Long-life,GreenLong,3,GreenLong4,F,26,17
Long-life,GreenLong,3,GreenLong4,M,22,16
Long-life,GreenLong,3,GreenLong4,M,24,12
Long-life,GreenLong,3,GreenLong4,M,23,20
Long-life,GreenLong,3,GreenLong4,M,22,14
Long-life,GreenLong,3,GreenLong4,M,21,18
Long-life,GreenLong,3,GreenLong4,M,21,18
Long-life,GreenLong,3,GreenLong4,M,22,19
Long-life,GreenLong,3,GreenLong4,F,24,23
Long-life,GreenLong,3,GreenLong4,F,22,22
Long-life,GreenLong,3,GreenLong4,F,23,24
Long-life,GreenLong,3,GreenLong4,F,24,28
Long-life,GreenLong,3,GreenLong5,M,21,18
Long-life,GreenLong,3,GreenLong5,M,21,13
Long-life,GreenLong,3,GreenLong5,F,22,25
Long-life,GreenLong,3,GreenLong5,F,23,25
Long-life,GreenLong,3,GreenLong5,M,22,17
Long-life,GreenLong,3,GreenLong5,M,21,16
Long-life,GreenLong,3,GreenLong5,M,23,16
Long-life,GreenLong,3,GreenLong5,F,22,23
Long-life,GreenLong,3,GreenLong5,F,24,21
Long-life,GreenLong,3,GreenLong5,F,22,23
Long-life,GreenLong,3,GreenLong5,M,22,17
Long-life,GreenLong,3,GreenLong5,M,23,17
Long-life,GreenLong,3,GreenLong5,M,22,12
Long-life,GreenLong,3,GreenLong5,M,23,17
Long-life,GreenLong,3,GreenLong5,F,22,24
Long-life,GreenLong,3,GreenLong5,F,23,16
Long-life,GreenLong,3,GreenLong5,M,22,21
Long-life,GreenLong,3,GreenLong6,F,23,25
Long-life,GreenLong,3,GreenLong6,F,21,27
Long-life,GreenLong,3,GreenLong6,F,22,25
Long-life,GreenLong,3,GreenLong6,F,22,22
Long-life,GreenLong,3,GreenLong6,M,22,17
Long-life,GreenLong,3,GreenLong6,M,23,22
Long-life,GreenLong,3,GreenLong6,F,22,28
Long-life,GreenLong,3,GreenLong6,M,21,22
Long-life,GreenLong,3,GreenLong6,F,22,28
Long-life,GreenLong,3,GreenLong6,M,21,23
Long-life,GreenLong,3,GreenLong6,M,22,21
Long-life,GreenLong,3,GreenLong6,F,23,27
Long-life,GreenLong,3,GreenLong6,F,22,25
Long-life,GreenLong,3,GreenLong6,F,22,27
Long-life,GreenLong,3,GreenLong6,M,22,20
Long-life,GreenLong,3,GreenLong7,F,22,26
Long-life,GreenLong,3,GreenLong7,F,22,27
Long-life,GreenLong,3,GreenLong7,F,22,23
Long-life,GreenLong,3,GreenLong7,F,24,22
Long-life,GreenLong,3,GreenLong7,M,22,18
Long-life,GreenLong,3,GreenLong7,M,22,24
Long-life,GreenLong,3,GreenLong7,M,22,18
Long-life,GreenLong,3,GreenLong7,F,22,28
Long-life,GreenLong,3,GreenLong7,M,22,20
Long-life,GreenLong,3,GreenLong7,F,22,22
Long-life,GreenLong,3,GreenLong7,F,22,23
Long-life,GreenLong,3,GreenLong7,M,22,18
Long-life,GreenLong,3,GreenLong7,M,24,19
Long-life,GreenLong,3,GreenLong7,F,23,20
Long-life,GreenLong,3,GreenLong7,M,22,20
Long-life,GreenLong,3,GreenLong7,M,22,19
Long-life,GreenLong,3,GreenLong7,F,23,20
Long-life,GreenLong,3,GreenLong7,F,22,27
Long-life,GreenLong,3,GreenLong7,M,22,21
Long-life,GreenLong,3,GreenLong7,M,23,19
Long-life,GreenLong,3,GreenLong7,F,22,21
Long-life,GreenLong,3,GreenLong8,M,22,15
Long-life,GreenLong,3,GreenLong8,F,22,23
Long-life,GreenLong,3,GreenLong8,M,22,19
Long-life,GreenLong,3,GreenLong8,M,22,20
Long-life,GreenLong,3,GreenLong8,M,22,16
Long-life,GreenLong,3,GreenLong8,M,22,17
Long-life,GreenLong,3,GreenLong8,F,22,24
Long-life,GreenLong,3,GreenLong8,M,22,23
Long-life,GreenLong,3,GreenLong8,M,23,25
Long-life,GreenLong,3,GreenLong8,M,22,18
Long-life,GreenLong,3,GreenLong8,M,23,15
Long-life,GreenLong,3,GreenLong8,F,21,28
Long-life,GreenLong,3,GreenLong8,M,23,23
Long-life,GreenLong,3,GreenLong8,M,22,18
Long-life,GreenLong,3,GreenLong8,F,22,24
Long-life,GreenLong,3,GreenLong8,M,21,23
Long-life,GreenLong,3,GreenLong8,M,22,19
Long-life,GreenLong,3,GreenLong8,M,23,24
Long-life,GreenLong,3,GreenLong9,M,22,21
Long-life,GreenLong,3,GreenLong9,M,22,20
Long-life,GreenLong,3,GreenLong9,M,22,22
Long-life,GreenLong,3,GreenLong9,M,28,21
Long-life,GreenLong,3,GreenLong9,M,21,14
Long-life,GreenLong,3,GreenLong9,M,23,23
Long-life,GreenLong,3,GreenLong9,F,23,14
Long-life,GreenLong,3,GreenLong9,M,26,17
Long-life,GreenLong,3,GreenLong9,M,21,21
Long-life,GreenLong,3,GreenLong9,F,25,30
Long-life,GreenLong,3,GreenLong9,F,23,17
Long-life,GreenLong,3,GreenLong9,F,22,23
Long-life,GreenLong,3,GreenLong9,M,22,20
Long-life,GreenLong,3,GreenLong9,M,23,23
Long-life,GreenLong,3,GreenLong9,F,22,11
Long-life,GreenLong,3,GreenLong9,F,22,14
Long-life,GreenLong,3,GreenLong9,F,24,26
Long-life,GreenLong,3,GreenLong9,F,22,17
Long-life,GreenLong,3,GreenLong10,F,22,23
Long-life,GreenLong,3,GreenLong10,F,22,24
Long-life,GreenLong,3,GreenLong10,M,22,14
Long-life,GreenLong,3,GreenLong10,F,22,24
Long-life,GreenLong,3,GreenLong10,M,22,13
Long-life,GreenLong,3,GreenLong10,F,24,22
Long-life,GreenLong,3,GreenLong10,M,21,17
Long-life,GreenLong,3,GreenLong10,M,23,20
Long-life,GreenLong,3,GreenLong10,M,22,16
Long-life,GreenLong,3,GreenLong10,M,21,20
Long-life,GreenLong,3,GreenLong10,M,22,11
Long-life,GreenLong,3,GreenLong10,M,23,17
Long-life,GreenLong,3,GreenLong10,F,21,23
Long-life,GreenLong,3,GreenLong10,F,21,25
Long-life,GreenLong,3,GreenLong10,M,27,22
Long-life,GreenLong,3,GreenLong10,F,23,24
Long-life,GreenLong,3,GreenLong10,M,22,17
Long-life,GreenLong,3,GreenLong10,M,23,15
Long-life,GreenLong,3,GreenLong10,M,22,14
Long-life,GreenLong,3,GreenLong10,M,22,16
Long-life,GreenLong,3,GreenLong11,M,21,20
Long-life,GreenLong,3,GreenLong11,F,22,24
Long-life,GreenLong,3,GreenLong11,F,22,30
Long-life,GreenLong,3,GreenLong11,F,23,32
Long-life,GreenLong,3,GreenLong11,M,22,20
Long-life,GreenLong,3,GreenLong11,F,22,31
Long-life,GreenLong,3,GreenLong11,M,22,21
Long-life,GreenLong,3,GreenLong11,M,21,20
Long-life,GreenLong,3,GreenLong11,M,23,16
Long-life,GreenLong,3,GreenLong12,F,22,29
Long-life,GreenLong,3,GreenLong12,F,23,23
Long-life,GreenLong,3,GreenLong12,M,22,28
Long-life,GreenLong,3,GreenLong12,M,21,22
Long-life,GreenLong,3,GreenLong12,F,22,26
Long-life,GreenLong,3,GreenLong12,M,22,19
Long-life,GreenLong,3,GreenLong12,F,22,26
Long-life,GreenLong,3,GreenLong12,F,22,28
Long-life,GreenLong,3,GreenLong12,M,22,20
Long-life,GreenLong,3,GreenLong12,M,22,23
Long-life,GreenLong,3,GreenLong12,M,21,21
Long-life,GreenLong,3,GreenLong12,F,23,27
Long-life,GreenLong,3,GreenLong12,F,22,24
Long-life,GreenLong,3,GreenLong12,M,22,19
Long-life,GreenLong,3,GreenLong12,M,22,19
Long-life,GreenLong,3,GreenLong12,F,22,25
Long-life,GreenLong,3,GreenLong12,F,23,18
Long-life,GreenLong,3,GreenLong12,F,23,25
Long-life,GreenLong,3,GreenLong12,F,22,24
Long-life,GreenLong,3,GreenLong12,F,22,24
Long-life,GreenLong,3,GreenLong12,M,21,20
Long-life,GreenLong,3,GreenLong12,M,21,17
Long-life,GreenLong,3,GreenLong12,M,21,20
Long-life,GreenLong,3,GreenLong12,F,22,30
Long-life,GreenLong,3,GreenLong12,F,22,28
Long-life,GreenLong,3,GreenLong13,M,24,19
Long-life,GreenLong,3,GreenLong13,M,22,21
Long-life,GreenLong,3,GreenLong14,F,22,36
Long-life,GreenLong,3,GreenLong14,M,22,22
Long-life,GreenLong,3,GreenLong14,M,22,18
Long-life,GreenLong,3,GreenLong14,F,23,28
Long-life,GreenLong,3,GreenLong14,M,21,16
Long-life,GreenLong,3,GreenLong14,F,22,36
Long-life,GreenLong,3,GreenLong14,F,22,23
Long-life,GreenLong,3,GreenLong14,M,22,24
Long-life,GreenLong,3,GreenLong14,M,21,24
Long-life,GreenLong,3,GreenLong14,F,22,25
Long-life,GreenLong,3,GreenLong14,F,22,32
Long-life,GreenLong,3,GreenLong14,M,23,27
Long-life,GreenLong,3,GreenLong14,M,21,25
Long-life,GreenLong,3,GreenLong14,F,22,26
Long-life,GreenLong,3,GreenLong14,M,25,22
Long-life,GreenLong,3,GreenLong14,M,22,29
Long-life,GreenLong,3,GreenLong14,M,22,19
Long-life,GreenLong,3,GreenLong14,F,25,38
Long-life,GreenLong,3,GreenLong14,M,23,23
Long-life,GreenLong,3,GreenLong14,F,21,17
Long-life,GreenLong,3,GreenLong14,F,22,32
Long-life,GreenLong,3,GreenLong14,M,22,23
Long-life,GreenLong,3,GreenLong14,F,22,36
Long-life,GreenLong,3,GreenLong15,F,23,23
Long-life,GreenLong,3,GreenLong15,F,22,22
Long-life,GreenLong,3,GreenLong15,M,23,19
Long-life,GreenLong,3,GreenLong15,F,23,24
Long-life,GreenLong,3,GreenLong15,F,23,17
Long-life,GreenLong,3,GreenLong15,M,22,23
Long-life,GreenLong,3,GreenLong15,F,22,32
Long-life,GreenLong,3,GreenLong15,F,24,32
